held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
stockpile,HM+R,4c28c132-d7d7-4a04-8908-d643b7cb1d58,1,0.0,0.0,0.0,0.0
stockpile,HM+R,50855e29-3b4e-4562-aa55-b3d7f93c26b8,7,0.18643465685247343,0.7142857142857143,0.14285714285714285,0.3095238095238095
stockpile,HM+R,564ae20d-778d-4965-93dc-b523be2e2ab4,13,0.0782909662158461,0.15384615384615385,0.03076923076923077,0.11538461538461539
stockpile,HM+R,5d3e170e-f1b8-49f9-9ee1-c51605552a08,2,0.0,0.0,0.0,0.0
stockpile,HM+R,725226e0-45b8-4432-84ee-144d3f37ff8d,3,0.32565406106430367,1.0,0.20000000000000004,0.611111111111111
stockpile,HM+R,78e7504d-968f-477d-8806-4d6c04b94431,11,0.28188848484684575,0.9090909090909091,0.18181818181818182,0.5151515151515151
stockpile,HM+R,bcdbf6b9-14c5-495c-be84-37bce32c312b,2,0.0,0.0,0.0,0.0
stockpile,HM+R,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,1,0.0,0.0,0.0,0.0
stockpile,HM+R,c724545d-a4cc-492e-8075-2ab9a699c847,2,0.0,0.0,0.0,0.0
stockpile,HM+R,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,3,0.0,0.0,0.0,0.0
stockpile,HM+R,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6,1,0.0,0.0,0.0,0.0
stockpile,HM+R,ddbd1850-5fd7-41d5-a7a1-1b15dac49090,3,0.32565406106430367,1.0,0.20000000000000004,0.611111111111111
stockpile,HM+R,de07f52d-9928-4071-9142-cb1d3bd851e8,16,0.0,0.0,0.0,0.0
stockpile,HM+R,e4324b88-8836-4803-b6b7-09b3c6cd4e94,1,0.0,0.0,0.0,0.0
stockpile,HM+R,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f,2,0.0,0.0,0.0,0.0
stockpile,HM+R,eddc8f03-f930-41e7-95ba-33fb87bfed74,2,0.0,0.0,0.0,0.0
stockpile,HM+R,ef4d997c-a0d1-4067-9efa-87c58682db71,3,0.3317795278068456,1.0,0.20000000000000004,0.611111111111111
stockpile,HM+R,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6,1,0.0,0.0,0.0,0.0
stockpile,HM+R,fbc41624-1052-490c-b5ec-4fd718e2501d,2,0.0,0.0,0.0,0.0
